loan_id,received_date,origination_year,loss_amount,loss_rank,positive_loss_loan_count,cumulative_positive_loss_loan_count,cumulative_positive_loss_loan_share,portfolio_positive_loss_amount,cumulative_positive_loss_amount,cumulative_positive_loss_share
LRQ-462391,2024-04-23,2024,27610.18,812,2232,812,0.36379928315412186,68905381.05,51729505.92,0.7507324556040607
LRQ-661570,2023-07-25,2023,27564.40,813,2232,813,0.364247311827957,68905381.05,51757070.32,0.751132488222413
LRQ-779789,2022-11-18,2022,27544.49,814,2232,814,0.36469534050179214,68905381.05,51784614.81,0.7515322318938109
LRQ-245989,2022-05-11,2022,27518.71,815,2232,815,0.36514336917562723,68905381.05,51812133.52,0.7519316014289715
LRQ-436591,2024-05-23,2024,27307.84,816,2232,816,0.3655913978494624,68905381.05,51839441.36,0.752327910680642
LRQ-490633,2025-02-16,2025,27304.53,817,2232,817,0.3660394265232975,68905381.05,51866745.89,0.7527241718954256
LRQ-323683,2023-07-11,2023,27265.76,818,2232,818,0.3664874551971326,68905381.05,51894011.65,0.7531198704545877
LRQ-923718,2023-07-11,2023,27265.76,819,2232,819,0.36693548387096775,68905381.05,51921277.41,0.7535155690137497
LRQ-775284,2022-11-08,2022,27259.80,820,2232,820,0.3673835125448029,68905381.05,51948537.21,0.7539111810774901
LRQ-552524,2022-07-09,2022,27221.90,821,2232,821,0.367831541218638,68905381.05,51975759.11,0.7543062431116184
LRQ-754174,2023-03-09,2023,27178.82,822,2232,822,0.3682795698924731,68905381.05,52002937.93,0.7547006799405835
LRQ-801999,2023-03-09,2023,27178.82,823,2232,823,0.36872759856630827,68905381.05,52030116.75,0.7550951167695488
LRQ-801512,2020-08-19,2020,27151.22,824,2232,824,0.36917562724014336,68905381.05,52057267.97,0.755489153049245
LRQ-129422,2025-02-20,2025,27149.75,825,2232,825,0.3696236559139785,68905381.05,52084417.72,0.7558831679953391
LRQ-692299,2025-02-20,2025,27149.75,826,2232,826,0.37007168458781364,68905381.05,52111567.47,0.756277182941433
LRQ-797428,2025-02-20,2025,27149.75,827,2232,827,0.37051971326164873,68905381.05,52138717.22,0.756671197887527
LRQ-914651,2025-02-20,2025,27149.75,828,2232,828,0.3709677419354839,68905381.05,52165866.97,0.7570652128336209
LRQ-942695,2022-09-23,2022,27140.72,829,2232,829,0.371415770609319,68905381.05,52193007.69,0.7574590967304432
LRQ-302174,2024-11-28,2024,26890.83,830,2232,830,0.3718637992831541,68905381.05,52219898.52,0.7578493540599904
LRQ-413483,2024-11-28,2024,26890.83,831,2232,831,0.37231182795698925,68905381.05,52246789.35,0.7582396113895375
LRQ-662935,2024-11-28,2024,26890.83,832,2232,832,0.3727598566308244,68905381.05,52273680.18,0.7586298687190847
LRQ-499729,2024-09-19,2024,26882.27,833,2232,833,0.3732078853046595,68905381.05,52300562.45,0.7590200018203078
LRQ-362823,2024-09-24,2024,26877.76,834,2232,834,0.3736559139784946,68905381.05,52327440.21,0.7594100694694584
LRQ-283086,2025-04-16,2025,26766.52,835,2232,835,0.37410394265232977,68905381.05,52354206.73,0.7597985227309036
LRQ-499093,2025-04-16,2025,26766.52,836,2232,836,0.37455197132616486,68905381.05,52380973.25,0.7601869759923489
LRQ-943264,2025-04-16,2025,26766.52,837,2232,837,0.375,68905381.05,52407739.77,0.7605754292537942
LRQ-753248,2023-02-16,2023,26629.90,838,2232,838,0.37544802867383514,68905381.05,52434369.67,0.7609618997963585
LRQ-159456,2024-03-11,2024,26608.31,839,2232,839,0.37589605734767023,68905381.05,52460977.98,0.7613480570107086
LRQ-532844,2022-09-07,2022,26588.57,840,2232,840,0.3763440860215054,68905381.05,52487566.55,0.7617339277452555
LRQ-562874,2022-09-07,2022,26588.57,841,2232,841,0.3767921146953405,68905381.05,52514155.12,0.7621197984798025
LRQ-866533,2023-03-08,2023,26578.52,842,2232,842,0.3772401433691756,68905381.05,52540733.64,0.76250552336217
LRQ-950781,2023-03-08,2023,26578.52,843,2232,843,0.37768817204301075,68905381.05,52567312.16,0.7628912482445375
LRQ-712814,2023-02-05,2023,26476.86,844,2232,844,0.3781362007168459,68905381.05,52593789.02,0.7632754977704315
LRQ-219758,2022-11-18,2022,26289.98,845,2232,845,0.378584229390681,68905381.05,52620079.00,0.7636570351714208
LRQ-603858,2022-11-18,2022,26289.98,846,2232,846,0.3790322580645161,68905381.05,52646368.98,0.7640385725724101
LRQ-540913,2025-04-14,2025,26212.95,847,2232,847,0.37948028673835127,68905381.05,52672581.93,0.7644189920636104
LRQ-600737,2025-04-14,2025,26212.95,848,2232,848,0.37992831541218636,68905381.05,52698794.88,0.7647994115548107
LRQ-875866,2025-04-14,2025,26212.95,849,2232,849,0.3803763440860215,68905381.05,52725007.83,0.7651798310460108
LRQ-572544,2018-07-14,2018,26183.09,850,2232,850,0.38082437275985664,68905381.05,52751190.92,0.7655598171893427
LRQ-876891,2025-05-25,2025,26166.53,851,2232,851,0.38127240143369173,68905381.05,52777357.45,0.7659395630031133
LRQ-341980,2024-12-20,2024,26132.21,852,2232,852,0.3817204301075269,68905381.05,52803489.66,0.7663188107425755
LRQ-441666,2021-02-08,2021,26062.31,853,2232,853,0.382168458781362,68905381.05,52829551.97,0.7666970440474765
LRQ-453104,2023-02-24,2023,26054.40,854,2232,854,0.3826164874551971,68905381.05,52855606.37,0.7670751625572789
LRQ-659684,2018-10-21,2018,26030.11,855,2232,855,0.38306451612903225,68905381.05,52881636.48,0.7674529285546996
LRQ-603504,2022-09-27,2022,25993.07,856,2232,856,0.3835125448028674,68905381.05,52907629.55,0.7678301570033912
LRQ-170095,2024-01-30,2024,25985.40,857,2232,857,0.3839605734767025,68905381.05,52933614.95,0.7682072741400217
LRQ-290218,2024-01-30,2024,25985.40,858,2232,858,0.3844086021505376,68905381.05,52959600.35,0.768584391276652
LRQ-273189,2019-12-21,2019,25973.94,859,2232,859,0.38485663082437277,68905381.05,52985574.29,0.7689613420982598
LRQ-653164,2022-12-22,2022,25955.81,860,2232,860,0.38530465949820786,68905381.05,53011530.10,0.7693380298054386
LRQ-684815,2022-12-22,2022,25955.81,861,2232,861,0.385752688172043,68905381.05,53037485.91,0.7697147175126172
LRQ-540143,2024-12-13,2024,25955.19,862,2232,862,0.38620071684587814,68905381.05,53063441.10,0.7700913962219501
LRQ-129358,2023-12-09,2023,25934.19,863,2232,863,0.3866487455197133,68905381.05,53089375.29,0.7704677701655349
LRQ-546473,2024-11-12,2024,25913.55,864,2232,864,0.3870967741935484,68905381.05,53115288.84,0.7708438445679273
LRQ-687063,2025-06-02,2025,25899.55,865,2232,865,0.3875448028673835,68905381.05,53141188.39,0.7712197157931543
LRQ-943859,2025-06-02,2025,25899.55,866,2232,866,0.38799283154121866,68905381.05,53167087.94,0.7715955870183814
LRQ-705543,2020-07-20,2020,25886.87,867,2232,867,0.38844086021505375,68905381.05,53192974.81,0.7719712742231473
LRQ-908706,2020-07-20,2020,25886.87,868,2232,868,0.3888888888888889,68905381.05,53218861.68,0.772346961427913
LRQ-492881,2020-08-22,2020,25867.11,869,2232,869,0.38933691756272404,68905381.05,53244728.79,0.7727223618626227
LRQ-179814,2024-12-11,2024,25744.67,870,2232,870,0.3897849462365591,68905381.05,53270473.46,0.7730959853678946
LRQ-975662,2022-11-06,2022,25722.34,871,2232,871,0.39023297491039427,68905381.05,53296195.80,0.7734692848055877
LRQ-386991,2023-08-16,2023,25668.42,872,2232,872,0.3906810035842294,68905381.05,53321864.22,0.7738418017209412
LRQ-597757,2025-09-18,2025,25654.20,873,2232,873,0.3911290322580645,68905381.05,53347518.42,0.7742141122663453
LRQ-905972,2022-06-13,2022,25648.77,874,2232,874,0.39157706093189965,68905381.05,53373167.19,0.7745863440080345
LRQ-930206,2022-06-13,2022,25648.77,875,2232,875,0.3920250896057348,68905381.05,53398815.96,0.7749585757497237
LRQ-986633,2025-11-20,2025,25573.46,876,2232,876,0.3924731182795699,68905381.05,53424389.42,0.7753297145433898
LRQ-616386,2019-05-02,2019,25534.29,877,2232,877,0.392921146953405,68905381.05,53449923.71,0.7757002848763725
LRQ-959980,2023-02-10,2023,25512.67,878,2232,878,0.39336917562724016,68905381.05,53475436.38,0.7760705414457614
LRQ-187452,2024-02-28,2024,25491.27,879,2232,879,0.39381720430107525,68905381.05,53500927.65,0.7764404874443401
LRQ-352082,2024-02-28,2024,25491.27,880,2232,880,0.3942652329749104,68905381.05,53526418.92,0.7768104334429191
LRQ-443155,2024-02-28,2024,25491.27,881,2232,881,0.39471326164874554,68905381.05,53551910.19,0.7771803794414979
LRQ-885657,2024-02-28,2024,25491.27,882,2232,882,0.3951612903225806,68905381.05,53577401.46,0.7775503254400769
LRQ-379484,2019-11-22,2019,25467.00,883,2232,883,0.39560931899641577,68905381.05,53602868.46,0.7779199192165269
LRQ-732555,2019-11-22,2019,25467.00,884,2232,884,0.3960573476702509,68905381.05,53628335.46,0.778289512992977
LRQ-158438,2024-09-18,2024,25459.97,885,2232,885,0.396505376344086,68905381.05,53653795.43,0.7786590047454647
LRQ-350767,2024-09-18,2024,25459.97,886,2232,886,0.39695340501792115,68905381.05,53679255.40,0.7790284964979524
LRQ-420763,2024-09-18,2024,25459.97,887,2232,887,0.3974014336917563,68905381.05,53704715.37,0.7793979882504402
LRQ-985391,2024-09-18,2024,25459.97,888,2232,888,0.3978494623655914,68905381.05,53730175.34,0.779767480002928
LRQ-516995,2022-12-11,2022,25451.16,889,2232,889,0.3982974910394265,68905381.05,53755626.50,0.780136843898928
LRQ-409536,2019-04-01,2019,25447.31,890,2232,890,0.39874551971326166,68905381.05,53781073.81,0.7805061519212076
LRQ-244735,2024-10-26,2024,25406.92,891,2232,891,0.39919354838709675,68905381.05,53806480.73,0.7808748737773652
LRQ-787122,2023-08-11,2023,25372.57,892,2232,892,0.3996415770609319,68905381.05,53831853.30,0.7812430971238349
LRQ-248055,2024-01-18,2024,25333.64,893,2232,893,0.40008960573476704,68905381.05,53857186.94,0.7816107554926582
LRQ-388154,2024-01-18,2024,25333.64,894,2232,894,0.40053763440860213,68905381.05,53882520.58,0.7819784138614817
LRQ-818519,2024-01-31,2024,25174.55,895,2232,895,0.40098566308243727,68905381.05,53907695.13,0.782343763412074
LRQ-147445,2023-09-23,2023,25171.20,896,2232,896,0.4014336917562724,68905381.05,53932866.33,0.782709064345273
LRQ-185579,2025-07-20,2025,25148.07,897,2232,897,0.4018817204301075,68905381.05,53958014.40,0.7830740296007694
LRQ-640234,2025-07-20,2025,25148.07,898,2232,898,0.40232974910394265,68905381.05,53983162.47,0.783438994856266
LRQ-756175,2025-07-20,2025,25148.07,899,2232,899,0.4027777777777778,68905381.05,54008310.54,0.7838039601117626
LRQ-896948,2025-07-20,2025,25148.07,900,2232,900,0.4032258064516129,68905381.05,54033458.61,0.7841689253672591
LRQ-479039,2022-12-10,2022,25139.70,901,2232,901,0.403673835125448,68905381.05,54058598.31,0.7845337691518361
LRQ-198444,2023-03-15,2023,25136.64,902,2232,902,0.40412186379928317,68905381.05,54083734.95,0.7848985685276898
LRQ-476598,2023-03-15,2023,25136.64,903,2232,903,0.40456989247311825,68905381.05,54108871.59,0.7852633679035436
LRQ-517922,2022-08-19,2022,25099.18,904,2232,904,0.4050179211469534,68905381.05,54133970.77,0.7856276236353533
LRQ-913411,2019-04-15,2019,25097.32,905,2232,905,0.40546594982078854,68905381.05,54159068.09,0.7859918523736255
LRQ-716139,2023-01-08,2023,25008.51,906,2232,906,0.40591397849462363,68905381.05,54184076.60,0.7863547922430364
LRQ-952968,2023-01-08,2023,25008.51,907,2232,907,0.40636200716845877,68905381.05,54209085.11,0.7867177321124473
LRQ-640109,2023-10-25,2023,24967.48,908,2232,908,0.4068100358422939,68905381.05,54234052.59,0.7870800765276372
LRQ-795248,2023-10-25,2023,24967.48,909,2232,909,0.40725806451612906,68905381.05,54259020.07,0.7874424209428271
LRQ-817952,2020-01-11,2020,24930.03,910,2232,910,0.40770609318996415,68905381.05,54283950.10,0.7878042218590997
LRQ-949111,2020-01-11,2020,24930.03,911,2232,911,0.4081541218637993,68905381.05,54308880.13,0.7881660227753723
LRQ-370437,2023-08-14,2023,24928.34,912,2232,912,0.40860215053763443,68905381.05,54333808.47,0.7885277991652584
LRQ-133539,2023-10-22,2023,24766.97,913,2232,913,0.4090501792114695,68905381.05,54358575.44,0.7888872336480607
LRQ-318312,2023-10-22,2023,24766.97,914,2232,914,0.40949820788530467,68905381.05,54383342.41,0.7892466681308629
LRQ-333402,2022-04-02,2022,24752.86,915,2232,915,0.4099462365591398,68905381.05,54408095.27,0.7896058978401079
LRQ-619420,2022-04-02,2022,24752.86,916,2232,916,0.4103942652329749,68905381.05,54432848.13,0.7899651275493528
LRQ-338554,2025-12-15,2025,24730.98,917,2232,917,0.41084229390681004,68905381.05,54457579.11,0.7903240397217135
LRQ-855447,2024-02-17,2024,24711.60,918,2232,918,0.4112903225806452,68905381.05,54482290.71,0.7906826706388267
LRQ-220772,2023-07-07,2023,24696.26,919,2232,919,0.4117383512544803,68905381.05,54506986.97,0.7910410789318173
LRQ-875993,2024-02-28,2024,24672.56,920,2232,920,0.4121863799283154,68905381.05,54531659.53,0.7913991432748924
LRQ-401893,2023-09-21,2023,24618.45,921,2232,921,0.41263440860215056,68905381.05,54556277.98,0.7917564223382232
LRQ-816766,2023-02-27,2023,24447.22,922,2232,922,0.41308243727598565,68905381.05,54580725.20,0.7921112163996952
LRQ-618835,2022-10-08,2022,24445.78,923,2232,923,0.4135304659498208,68905381.05,54605170.98,0.7924659895629443
LRQ-871655,2022-10-08,2022,24445.78,924,2232,924,0.41397849462365593,68905381.05,54629616.76,0.7928207627261935
LRQ-129212,2023-01-26,2023,24439.54,925,2232,925,0.414426523297491,68905381.05,54654056.30,0.7931754453304776
LRQ-423258,2023-01-26,2023,24439.54,926,2232,926,0.41487455197132617,68905381.05,54678495.84,0.7935301279347617
LRQ-624318,2023-03-24,2023,24418.62,927,2232,927,0.4153225806451613,68905381.05,54702914.46,0.7938845069343101
LRQ-255820,2023-04-28,2023,24387.89,928,2232,928,0.4157706093189964,68905381.05,54727302.35,0.7942384399599806
LRQ-421891,2022-07-30,2022,24371.68,929,2232,929,0.41621863799283154,68905381.05,54751674.03,0.7945921377355187
LRQ-198911,2020-01-28,2020,24302.04,930,2232,930,0.4166666666666667,68905381.05,54775976.07,0.7949448248497858
LRQ-333404,2023-01-08,2023,24248.20,931,2232,931,0.4171146953405018,68905381.05,54800224.27,0.7952967306027257
LRQ-681211,2024-08-24,2024,24205.88,932,2232,932,0.4175627240143369,68905381.05,54824430.15,0.7956480221801198
LRQ-672602,2024-04-19,2024,24095.20,933,2232,933,0.41801075268817206,68905381.05,54848525.35,0.7959977074968951
LRQ-394170,2024-04-26,2024,24087.83,934,2232,934,0.41845878136200715,68905381.05,54872613.18,0.7963472858554057
LRQ-599570,2023-01-17,2023,24028.30,935,2232,935,0.4189068100358423,68905381.05,54896641.48,0.7966960002755837
LRQ-146284,2023-10-13,2023,24007.99,936,2232,936,0.41935483870967744,68905381.05,54920649.47,0.7970444199437454
LRQ-894814,2022-09-14,2022,23999.97,937,2232,937,0.4198028673835125,68905381.05,54944649.44,0.7973927232204168
LRQ-879317,2022-03-20,2022,23918.40,938,2232,938,0.42025089605734767,68905381.05,54968567.84,0.7977398426998468
LRQ-510600,2018-12-31,2018,23912.71,939,2232,939,0.4206989247311828,68905381.05,54992480.55,0.7980868796022716
LRQ-321094,2023-02-20,2023,23908.65,940,2232,940,0.4211469534050179,68905381.05,55016389.20,0.7984338575833186
LRQ-105127,2022-09-21,2022,23902.46,941,2232,941,0.42159498207885304,68905381.05,55040291.66,0.7987807457310331
LRQ-227349,2024-09-25,2024,23881.23,942,2232,942,0.4220430107526882,68905381.05,55064172.89,0.7991273257750892
LRQ-648181,2024-09-25,2024,23881.23,943,2232,943,0.4224910394265233,68905381.05,55088054.12,0.799473905819145
LRQ-409897,2023-12-26,2023,23864.01,944,2232,944,0.4229390681003584,68905381.05,55111918.13,0.7998202359552876
LRQ-642870,2023-11-16,2023,23824.12,945,2232,945,0.42338709677419356,68905381.05,55135742.25,0.8001659871816353
LRQ-281059,2022-11-18,2022,23822.42,946,2232,946,0.42383512544802865,68905381.05,55159564.67,0.8005117137364702
LRQ-493142,2022-11-18,2022,23822.42,947,2232,947,0.4242831541218638,68905381.05,55183387.09,0.8008574402913051
LRQ-362020,2018-06-13,2018,23717.78,948,2232,948,0.42473118279569894,68905381.05,55207104.87,0.8012016482419554
LRQ-853879,2023-05-12,2023,23664.63,949,2232,949,0.425179211469534,68905381.05,55230769.50,0.8015450848450101
LRQ-687421,2022-08-10,2022,23594.38,950,2232,950,0.42562724014336917,68905381.05,55254363.88,0.8018875019340743
LRQ-439640,2018-08-28,2018,23496.21,951,2232,951,0.4260752688172043,68905381.05,55277860.09,0.8022284943158298
LRQ-719246,2018-08-28,2018,23496.21,952,2232,952,0.4265232974910394,68905381.05,55301356.30,0.802569486697585
LRQ-882760,2024-03-03,2024,23484.97,953,2232,953,0.42697132616487454,68905381.05,55324841.27,0.8029103159571019
LRQ-404591,2018-07-02,2018,23475.70,954,2232,954,0.4274193548387097,68905381.05,55348316.97,0.80325101068431
LRQ-707214,2018-07-02,2018,23475.70,955,2232,955,0.42786738351254483,68905381.05,55371792.67,0.8035917054115181
LRQ-233949,2023-09-21,2023,23462.21,956,2232,956,0.4283154121863799,68905381.05,55395254.88,0.8039322043630147
LRQ-908076,2023-09-21,2023,23462.21,957,2232,957,0.42876344086021506,68905381.05,55418717.09,0.8042727033145114
LRQ-174176,2018-06-28,2018,23444.97,958,2232,958,0.4292114695340502,68905381.05,55442162.06,0.8046129520678416
LRQ-734924,2018-06-28,2018,23444.97,959,2232,959,0.4296594982078853,68905381.05,55465607.03,0.8049532008211716
LRQ-909612,2018-06-28,2018,23444.97,960,2232,960,0.43010752688172044,68905381.05,55489052.00,0.8052934495745018
LRQ-110529,2022-10-08,2022,23301.45,961,2232,961,0.4305555555555556,68905381.05,55512353.45,0.8056316154716339
LRQ-658392,2022-10-08,2022,23301.45,962,2232,962,0.43100358422939067,68905381.05,55535654.90,0.8059697813687658
LRQ-662028,2022-10-08,2022,23301.45,963,2232,963,0.4314516129032258,68905381.05,55558956.35,0.8063079472658979
LRQ-835919,2022-10-08,2022,23301.45,964,2232,964,0.43189964157706096,68905381.05,55582257.80,0.8066461131630299
LRQ-370850,2025-05-05,2025,23253.55,965,2232,965,0.43234767025089604,68905381.05,55605511.35,0.8069835839040035
LRQ-765420,2025-05-05,2025,23253.55,966,2232,966,0.4327956989247312,68905381.05,55628764.90,0.8073210546449768
LRQ-499756,2023-04-23,2023,23157.93,967,2232,967,0.43324372759856633,68905381.05,55651922.83,0.8076571376859109
LRQ-607049,2023-04-23,2023,23157.93,968,2232,968,0.4336917562724014,68905381.05,55675080.76,0.8079932207268449
LRQ-651921,2023-04-23,2023,23157.93,969,2232,969,0.43413978494623656,68905381.05,55698238.69,0.8083293037677788
LRQ-376714,2023-07-23,2023,23140.67,970,2232,970,0.4345878136200717,68905381.05,55721379.36,0.8086651363202932
LRQ-739160,2023-07-23,2023,23140.67,971,2232,971,0.4350358422939068,68905381.05,55744520.03,0.8090009688728077
LRQ-253611,2022-11-27,2022,23138.50,972,2232,972,0.43548387096774194,68905381.05,55767658.53,0.8093367699328615
LRQ-933258,2022-11-27,2022,23138.50,973,2232,973,0.4359318996415771,68905381.05,55790797.03,0.8096725709929152
LRQ-147094,2024-03-05,2024,23000.00,974,2232,974,0.43637992831541217,68905381.05,55813797.03,0.8100063620502974
LRQ-335008,2025-03-19,2025,22990.95,975,2232,975,0.4368279569892473,68905381.05,55836787.98,0.8103400217681548
LRQ-665104,2022-11-14,2022,22969.88,976,2232,976,0.43727598566308246,68905381.05,55859757.86,0.8106733757043784
LRQ-339230,2022-08-08,2022,22969.68,977,2232,977,0.43772401433691754,68905381.05,55882727.54,0.811006726738071
LRQ-390249,2022-08-08,2022,22969.68,978,2232,978,0.4381720430107527,68905381.05,55905697.22,0.8113400777717635
LRQ-837731,2022-10-26,2022,22906.51,979,2232,979,0.43862007168458783,68905381.05,55928603.73,0.8116725120410607
LRQ-290461,2024-09-03,2024,22895.49,980,2232,980,0.4390681003584229,68905381.05,55951499.22,0.8120047863809035
LRQ-256755,2023-05-20,2023,22862.66,981,2232,981,0.43951612903225806,68905381.05,55974361.88,0.8123365842702934
LRQ-704456,2024-10-17,2024,22810.30,982,2232,982,0.4399641577060932,68905381.05,55997172.18,0.8126676222770849
LRQ-905493,2022-08-17,2022,22792.58,983,2232,983,0.4404121863799283,68905381.05,56019964.76,0.8129984031196356
LRQ-944410,2022-08-17,2022,22792.58,984,2232,984,0.44086021505376344,68905381.05,56042757.34,0.8133291839621865
